image_name,mask_name,threshold,image_size,Vein Density (VD),Vein Thickness (VT),Areole Size (AS),Number of Areoles (NA),Branching Angle (BA),Vein-to-Vein Distance (VVD),Main Veins (MV)
rf15-0p_region2.png,rf15-0p_region2_mask.png,0.5,224x224,0.41230269951320253,4.1566364334009185,18.129293597842498,7,114.8135593220339,1.0,5
rf15-0p_region3.png,rf15-0p_region3_mask.png,0.5,224x224,0.4413372910482737,4.207293953107373,17.385057667689264,7,115.05494505494505,1.0,6
rf15-0p_region4.png,rf15-0p_region4_mask.png,0.5,224x224,0.446801512909061,4.058529751706344,16.45380465303858,8,112.29729729729729,1.0,9
rf16-1p_region1.png,rf16-1p_region1_mask.png,0.5,224x224,0.47785939139559286,4.235899439223969,14.450787530157346,5,115.11627906976744,1.0,4
rf16-1p_region2.png,rf16-1p_region2_mask.png,0.5,224x224,0.5299432653918891,4.272693691805431,13.631329540422035,9,113.22857142857143,1.0,4
rf16-1p_region3.png,rf16-1p_region3_mask.png,0.5,224x224,0.5110375275938189,4.470133098603575,15.612336318942319,6,114.3529411764706,1.0,5
rf16-1p_region4.png,rf16-1p_region4_mask.png,0.5,224x224,0.5267436884895165,4.7097529002106,18.284330952978657,4,114.70588235294117,1.0,10
rf18-0p_region1.png,rf18-0p_region1_mask.png,0.5,224x224,0.3675496688741722,4.160793742105835,27.441280814377365,4,115.76923076923077,1.0,15
rf18-0p_region2.png,rf18-0p_region2_mask.png,0.5,224x224,0.3665874082497674,4.1504128620052825,21.987375492704,7,112.8,1.0,6
rf18-0p_region3.png,rf18-0p_region3_mask.png,0.5,224x224,0.38665029579194105,4.1977685727415635,21.923655460545856,7,114.48979591836735,1.0,12
rf18-0p_region4.png,rf18-0p_region4_mask.png,0.5,224x224,0.3937170610726465,4.1508357713876185,22.89787889531657,6,112.12121212121212,1.0,11
rf21-1p_region1.png,rf21-1p_region1_mask.png,0.5,224x224,0.5318870394613802,4.535254971709149,12.423778105277705,8,113.07692307692308,1.0,9
rf21-1p_region2.png,rf21-1p_region2_mask.png,0.5,224x224,0.5510628465804066,4.422831135192715,12.027977171853966,4,116.34146341463415,1.005,5
rf21-1p_region4.png,rf21-1p_region4_mask.png,0.5,224x224,0.5576719576719577,4.231186573177843,12.485839752759048,8,114.24657534246575,1.0,5
rf21-1p_region5.png,rf21-1p_region5_mask.png,0.5,224x224,0.5409836065573771,4.420873788225022,12.878415111050916,5,115.38461538461539,1.0,9
rf22-1p_region1.png,rf22-1p_region1_mask.png,0.5,224x224,0.4933904966059307,4.346268700482573,10.66703178131647,8,114.65454545454546,1.065,11
rf22-1p_region2.png,rf22-1p_region2_mask.png,0.5,224x224,0.5194828841951931,4.2783580767613305,10.780605823423773,9,113.71232876712328,1.0,9
rf22-1p_region3.png,rf22-1p_region3_mask.png,0.5,224x224,0.49793202661391833,4.254254328061109,13.390048646915721,6,111.87610619469027,1.03,11
rf23-0p_region1.png,rf23-0p_region1_mask.png,0.5,224x224,0.42137271937445697,4.374681451452026,21.110158733971222,6,113.73134328358209,1.0,5
rf23-0p_region2.png,rf23-0p_region2_mask.png,0.5,224x224,0.4371603856266433,4.693727110424087,19.296398526696933,3,116.66666666666667,1.0,8
rf23-0p_region3.png,rf23-0p_region3_mask.png,0.5,224x224,0.45952252737390054,4.554431491146498,17.28982417752126,4,116.71875,1.0,7
rf23-0p_region4.png,rf23-0p_region4_mask.png,0.5,224x224,0.4248798076923077,4.4188523549087275,17.993074094298414,7,115.63636363636364,1.0,4
rf25-1p_region1.png,rf25-1p_region1_mask.png,0.5,224x224,0.5691216050893075,4.758788710979734,8.336352540887784,6,113.28358208955224,1.025,8
rf25-1p_region2.png,rf25-1p_region2_mask.png,0.5,224x224,0.5065670873036312,4.601526874470224,13.844574434797565,4,115.22727272727273,1.03,6
rf25-1p_region3.png,rf25-1p_region3_mask.png,0.5,224x224,0.4550061156735978,4.303919821200004,10.388205547390857,2,111.20689655172414,1.0,13
rf25-1p_region4.png,rf25-1p_region4_mask.png,0.5,224x224,0.5313755020080321,4.308014044437696,10.806081863663747,5,113.47826086956522,1.0,8
rf26-2p_region1.png,rf26-2p_region1_mask.png,0.5,224x224,0.5992941176470589,4.747110226088467,9.432285824652105,11,112.42424242424242,1.01,6
rf26-2p_region2.png,rf26-2p_region2_mask.png,0.5,224x224,0.5771995043370508,4.344399105327235,9.574109377161102,8,113.125,1.0,7
rf26-2p_region3.png,rf26-2p_region3_mask.png,0.5,224x224,0.5695413758723828,4.694545045523198,11.091496130154727,7,115.58823529411765,1.0,8
rf26-2p_region4.png,rf26-2p_region4_mask.png,0.5,224x224,0.5774002157497303,4.486542806668882,10.213256577113444,7,114.51219512195122,1.055,7
rf28-0p_region1.png,rf28-0p_region1_mask.png,0.5,224x224,0.4142994373541924,4.351818746679694,20.90284881390608,5,113.91304347826087,1.0,8
rf28-0p_region2.png,rf28-0p_region2_mask.png,0.5,224x224,0.43118724158298877,4.289987753453704,19.38581926651124,3,116.0377358490566,1.0,9
rf28-0p_region3.png,rf28-0p_region3_mask.png,0.5,224x224,0.3896749521988528,4.2267602747377175,16.014911775889463,7,114.47368421052632,1.0,9
rf28-0p_region4.png,rf28-0p_region4_mask.png,0.5,224x224,0.4120166267791913,4.128232022098375,23.397543530951392,5,115.97560975609755,1.0,11
rf44-0p_region1.png,rf44-0p_region1_mask.png,0.5,224x224,0.4350871199180048,4.508297059607649,0.0,0,113.52941176470588,1.0,12
rf44-0p_region2.png,rf44-0p_region2_mask.png,0.5,224x224,0.4468897781011277,4.586315443823488,24.77299861870477,1,113.38461538461539,1.0,10
rf44-0p_region3.png,rf44-0p_region3_mask.png,0.5,224x224,0.43155175839459564,4.301547342074536,3.9088200952233594,1,113.55882352941177,1.03,11
rf51-2p_region1.png,rf51-2p_region1_mask.png,0.5,224x224,0.8123188405797102,6.480967254886254,4.865806803921262,3,117.85714285714286,1.0129870129870129,1
rf51-2p_region2.png,rf51-2p_region2_mask.png,0.5,224x224,0.8446455505279035,7.9396956564712555,5.527906391541368,1,117.0,1.0,1
rf51-2p_region3.png,rf51-2p_region3_mask.png,0.5,224x224,0.8162460567823344,6.886893073890259,4.517488873455392,2,114.0,1.0,1
rf51-2p_region4.png,rf51-2p_region4_mask.png,0.5,224x224,0.729312762973352,6.367296900175769,6.345922224366573,2,116.47058823529412,1.0,1
rf510-1p_region1.png,rf510-1p_region1_mask.png,0.5,224x224,0.5206701875796759,4.278122976052669,13.871466791861709,4,113.33333333333333,1.0,15
rf510-1p_region2.png,rf510-1p_region2_mask.png,0.5,224x224,0.5238271833858705,4.2392778860506874,13.523862453173056,5,113.76237623762377,1.0,14
rf510-1p_region3.png,rf510-1p_region3_mask.png,0.5,224x224,0.5467899891186072,4.41436833037746,19.209622937918827,4,112.875,1.0,13
rf510-1p_region4.png,rf510-1p_region4_mask.png,0.5,224x224,0.5663189269746647,4.370737476443777,9.838481372936348,3,113.91304347826087,1.01,14
rf52-1p_region1.png,rf52-1p_region1_mask.png,0.5,224x224,0.436867266591676,4.267133969349607,18.853913082191827,5,116.47058823529412,1.005,10
rf52-1p_region2.png,rf52-1p_region2_mask.png,0.5,224x224,0.47468958930276983,4.51933704548304,16.1054380432008,4,112.24719101123596,1.02,8
rf52-1p_region3.png,rf52-1p_region3_mask.png,0.5,224x224,0.42260169373872,4.318843653467458,9.399541787411248,2,112.27397260273973,1.05,17
rf52-1p_region4.png,rf52-1p_region4_mask.png,0.5,224x224,0.43686941481695013,4.53941137573796,15.98854415714555,4,114.5,1.0301507537688441,8
rf53-0p_region1.png,rf53-0p_region1_mask.png,0.5,224x224,0.3864676400087165,4.1913141743241855,20.08317505353744,7,111.81818181818181,1.0,9
rf53-0p_region2.png,rf53-0p_region2_mask.png,0.5,224x224,0.38440647278488177,3.988694437821179,17.768975632244942,9,113.25,1.005,3
rf53-0p_region3.png,rf53-0p_region3_mask.png,0.5,224x224,0.39485954736722395,4.088962318277423,23.423382319933303,5,114.4,1.0,13
rf53-0p_region4.png,rf53-0p_region4_mask.png,0.5,224x224,0.37189292543021035,4.151057783113256,16.18832362946311,8,115.82278481012658,1.0,8
rf54-2p_region1.png,rf54-2p_region1_mask.png,0.5,224x224,0.9026120606256046,4.24595848119914,14.63158135009712,7,113.16831683168317,1.0,5
rf54-2p_region2.png,rf54-2p_region2_mask.png,0.5,224x224,0.6184526669870255,4.33556734555007,12.460055144097467,4,111.94444444444444,1.005,9
rf54-2p_region3.png,rf54-2p_region3_mask.png,0.5,224x224,0.93547308592444,4.12583145370303,12.501460148346265,10,114.10909090909091,1.02,9
rf54-2p_region4.png,rf54-2p_region4_mask.png,0.5,224x224,0.8265449438202247,4.267482910271528,15.91097879194498,5,114.78260869565217,1.0,7
rf56-0p_region1.png,rf56-0p_region1_mask.png,0.5,224x224,0.4449642267473858,4.003105924007832,16.38353673545531,7,113.83177570093459,1.085,15
rf56-0p_region2.png,rf56-0p_region2_mask.png,0.5,224x224,0.42263180454350624,4.344887659070004,7.046725639945928,1,112.10526315789474,1.0,13
